"","ExR_43","ExR_57","ExR_62","ExR_65","ExR_69","ExR_72","ExR_76","ExR_79","ExR_83","NGRDI_43","NGRDI_57","NGRDI_62","NGRDI_65","NGRDI_69","NGRDI_72","NGRDI_76","NGRDI_79","NGRDI_83"
"Y459",0.125501251593992,0.0979384536437929,0.0965444980619112,0.0871187362758321,0.0238919556999479,0.053162709522238,0.0600871914156099,0.0672400373710728,0.0560171042520673,0.0295761663971111,0.064759746639732,0.0716959657826691,0.0788526319382607,0.148322290124426,0.124958583551693,0.0815079791580798,0.0764873686311117,0.0893128292271503
"Y460",0.135804241582809,0.110690444947339,0.106093088801837,0.0911924379488331,0.0416543680945599,0.0636639333235435,0.0664790560617221,0.0683071992968356,0.055469182321285,0.0313560284487118,0.0577155383414409,0.065112382742866,0.0770536233182668,0.129650491561607,0.118692804295173,0.0768387185199163,0.0793012750793755,0.0924468610264858
"Y461",0.128597432218896,0.111066824845481,0.104996295547817,0.0948695632232595,0.0473929670835256,0.0721137753682067,0.0720599266047283,0.0886315562191726,0.0885442800803157,0.0327015416567882,0.0581725363760307,0.0693745703797407,0.0769398125115491,0.128300724152512,0.116658033480104,0.0796286478831555,0.0729922150747646,0.0764646890497261
"Y462",0.134017364213684,0.105512913073887,0.0975049902269911,0.0877919933365919,0.0350778190548122,0.0584398167588696,0.0692856558225135,0.0681891209909071,0.0534199872475483,0.0294247215548972,0.0587704024253098,0.0700639569512942,0.0779308074055167,0.138331033204448,0.123553062588911,0.0762777792568567,0.0823213328562645,0.0991087250485762
"Y463",0.144433679496691,0.111394371910701,0.101108580215947,0.0935928201444956,0.0409523982434696,0.0676666862855896,0.0630794042856746,0.0667235667766556,0.0606345882694391,0.0232119668604181,0.0528752557267357,0.0669865333531612,0.0721936953970369,0.131273760656484,0.115811933698035,0.0783583006212499,0.0800542016947785,0.089468169225227
"Y464",0.138234628699769,0.118860086013545,0.111659903236645,0.0965445196168644,0.0551481501415571,0.085307112476202,0.0848681618358266,0.0856665417530411,0.0914354624734688,0.0274893890000395,0.0508699705512592,0.0605747263325909,0.0718729916320531,0.118517315686264,0.104706058148403,0.0615876575511648,0.0700981585692446,0.0703790946158908
"Y465",0.131201529618592,0.109548892044702,0.0991838220094895,0.0900582434854147,0.0498897772488633,0.0649418439320003,0.0869309361176013,0.0873776094103005,0.0794381611903315,0.0322167717634283,0.0602412095295197,0.0726718412444331,0.0797068416355374,0.128367435079725,0.121009393066555,0.0615702361404112,0.0687418696551369,0.0814503088124587
"Y466",0.129713222102348,0.111325107818281,0.104697476076164,0.0931115704305862,0.0516464885239164,0.0731944991641767,0.0678211584929409,0.0691537936125912,0.0570551154876763,0.0313918978756921,0.0537594981014218,0.0644168100283208,0.0732283208308193,0.12368074300122,0.113536694343181,0.0757745769364578,0.0787123708742855,0.0935230202323698
"Y467",0.13639421532353,0.111271713044081,0.103704717878147,0.0949110162227797,0.0421793660172514,0.0680486062591473,0.0646206752397501,0.0757836076854991,0.061830269156047,0.0276400592467746,0.0536206140780379,0.0652241456391343,0.0729112016708229,0.130283188614733,0.11441135926165,0.0785099327707424,0.0734727715221419,0.0889187714679793
"Y468",0.13554925685645,0.11795057509631,0.112213142363566,0.10309840070453,0.0506301482019782,0.0729918960113514,0.0604943191661139,0.0687487069522718,0.0600210583391581,0.0302363432377587,0.0556264352863552,0.0631209341416218,0.0690762378013876,0.122274177525303,0.112763595588937,0.0808550545446593,0.078458463059237,0.0922381712758675
"Y469",0.146690583626664,0.11207938737867,0.106704192195478,0.0983583575959199,0.046058679251965,0.0789713533051186,0.0730209688191316,0.0859652221663825,0.0677289825830374,0.0266125867826886,0.0534290636924256,0.0629506807914769,0.0699088356783896,0.125227853214713,0.108791350258978,0.0726834180298662,0.0651162508288132,0.0853438136675572
"Y470",0.124714186255515,0.106009818470428,0.103271421526395,0.0895579872898102,0.035449328794568,0.0676921339631176,0.0549521704914321,0.0671543790092235,0.0508878669112839,0.0319874473972729,0.0558625129398081,0.0633304216315903,0.0734888512262258,0.13291956384936,0.111523192824736,0.08111278429371,0.0694057008998432,0.089360144190093
"Y471",0.135400768611387,0.112263275115575,0.106792267780827,0.0954351249178966,0.0439346511738269,0.070445087990107,0.0709735617878891,0.0739083009237956,0.0706227866880649,0.028979186065298,0.0579733433887266,0.0668980851712816,0.0751713044024789,0.128629296557727,0.115543832776506,0.0754932843045921,0.0821001067906821,0.0875932270184782
"Y472",0.131101047508253,0.104441305519902,0.103649594149855,0.0812888147291114,0.0258137861598058,0.0512633827186216,0.0537576380223192,0.0683565977690412,0.0686648813806549,0.0311877365057317,0.0607093442141855,0.0664792717845663,0.0863744183510823,0.148171748072408,0.130111708198152,0.0950862534324346,0.0829500985592477,0.0875973622309778
"Y473",0.130063573181622,0.105161746620307,0.0969560243457967,0.087531217449379,0.0481058498159925,0.0694660269769068,0.0667698383938401,0.0789018371674896,0.0685388464987802,0.0282755005546321,0.0555226532996507,0.0681745726973159,0.0752793612463429,0.126898794904154,0.114983221240686,0.0772734729748575,0.0692389530212748,0.0833215047404307
"Y474",0.132076357588492,0.132011614803117,0.125473354228645,0.111620375994442,0.0928469763154865,0.118984931860913,0.0804234649015403,0.0859086681803326,0.0703032240055455,0.0296022228446317,0.041706134494248,0.0450682616715994,0.056604598748301,0.0884265539986678,0.0811302264568018,0.0627072596215133,0.0644307457731503,0.0840102421355787
"Y475",0.139508017109516,0.124559100785375,0.11523371391543,0.102971100973083,0.0526939633696019,0.0860451780965684,0.0691276388714313,0.0830194682342572,0.0693801246409034,0.0296516476202997,0.0467865089168429,0.05678226369055,0.0673560449554563,0.123881352722076,0.105686708070214,0.0743392945372292,0.0664472929229814,0.0806961103026379
"Y476",0.129807343828549,0.108737299682967,0.101863280911703,0.0948858784645416,0.0371765458128079,0.0760402149413616,0.0697802510823688,0.0771897166860877,0.0639416881352985,0.0303859866086484,0.0578845623786667,0.0694531548082538,0.0736683651014972,0.134449203475627,0.111667518137427,0.0737548870814004,0.0676283880895073,0.0853685963890711
"Y477",0.134744537899765,0.0978970148169823,0.0970958880677873,0.0839998390969108,0.0332852190866579,0.054636778968023,0.0690655680848449,0.0696464982974318,0.0616440743842463,0.0292347381470547,0.0626331517830987,0.069201531743994,0.0790294649057326,0.136420912970919,0.12431983622018,0.0760183679869945,0.0767444660357009,0.0878924442428536
"Y478",0.130909452075431,0.0931790397069818,0.0942619106664382,0.0881710590935297,0.0244708830892663,0.0606433608027414,0.064788760760834,0.0672864625108608,0.0575688626968425,0.0300658156360743,0.0682678317928251,0.0735982781505979,0.0766827903306387,0.147488372635158,0.122888751303872,0.0802333208761846,0.078621636203413,0.0955521694440534
"Y479",0.13743389980798,0.117317437401942,0.110835531084425,0.103320242905044,0.0567395416288411,0.0964769027992882,0.0698487634026499,0.0821138355915248,0.0715484154872582,0.0302295616988372,0.0524223801008008,0.0624704201031624,0.0685428155375777,0.119613852135609,0.0995284059957409,0.0771704217712314,0.067229385799284,0.080211257868908
"Y480",0.140901658322385,0.132884617623377,0.116556681443351,0.106327817364773,0.0703953868969518,0.0897017453779339,0.0807564538554942,0.0791541673762427,0.0731600171181049,0.0243102974292977,0.0392353661773853,0.050307902881288,0.059675583812497,0.10480378929874,0.100373817565346,0.0590971895036009,0.064013462152421,0.0728303241450669
"Y481",0.147453144133285,0.121450791515165,0.10940294519645,0.0978935420525621,0.0503894292769807,0.0668630014607335,0.0729276617465005,0.0816517721918352,0.062449815609189,0.0244480001277941,0.0492389011971228,0.0595993992500877,0.0692384297426109,0.122310079336143,0.116227905816136,0.0717873042161496,0.0662172074374696,0.0882599354913872
"Y482",0.129787594162655,0.111091298036806,0.0994439451288615,0.0898416188272567,0.0490692584362406,0.0652310056621893,0.0733233797220388,0.0753620458953911,0.06984646008617,0.0321478167813696,0.0561588639450427,0.0685159120066081,0.0773992029512253,0.128249175428754,0.121235210122197,0.0730131733294731,0.074057958951887,0.0828550578549482
"Y483",0.131271910296134,0.109041972184537,0.10461481492379,0.0906987448335474,0.0513151415640008,0.0712928495400428,0.067416549138954,0.071469225709113,0.0629079541947224,0.0287855034649443,0.0546272648531773,0.0636300526814094,0.0747065304495835,0.120564279238665,0.112080323132358,0.0703936453287178,0.0723115821096622,0.0858218584670563
"Y484",0.13608444664697,0.111440459809202,0.103678278157671,0.0946225075287975,0.0370441836494321,0.0675723946240954,0.0750668888718871,0.07755269637489,0.0720382368577878,0.0304790468557257,0.0590497296353231,0.0699410669554441,0.0761182771878282,0.137788045421199,0.119364269695434,0.0761919518852313,0.0767000281909899,0.0867070592549705
"Y485",0.129781558916267,0.105138422425814,0.102633056356972,0.0959548047737904,0.0280083490461604,0.0586889723695395,0.0601962025355172,0.0759370433327748,0.0833972654765786,0.0306781888290566,0.0619680311913787,0.069558781551752,0.073899176961435,0.14277894157714,0.12515609015712,0.0911853835203531,0.0818235985142603,0.0790766395780582
"Y486",0.138957922986263,0.114893637290144,0.103425964016509,0.0998026875822012,0.0385646759302637,0.0680977542517736,0.0615548067178348,0.0732991618935318,0.0622203788583318,0.0270998805549188,0.0525742656679295,0.0651540020706663,0.0680311152824218,0.133506780893151,0.115705751875903,0.0844399488842278,0.0756322483836207,0.087362573594872
"Y487",0.156793549271016,0.116081836721925,0.110575500089774,0.0944695658457258,0.0588285853741019,0.0851761732261928,0.0806102637254229,0.0750797123694688,0.065224397744928,0.0229812095135044,0.0526307928308339,0.0577877912196327,0.068417266122041,0.113578485285688,0.10302709662064,0.0577898709730683,0.0720897112181834,0.0851362338660078
"Y488",0.137339749572184,0.117743596784025,0.108714906141036,0.105536572228247,0.0587234473917078,0.0887429643528934,0.0731757892155404,0.0867928549056262,0.0818766065490186,0.0286189373330398,0.0496171086518661,0.0612111050626736,0.0636314445283251,0.115633792662018,0.102250868391931,0.0728920935641046,0.0650528466156369,0.0742542756618313
"Y489",0.131794048052092,0.106124426423519,0.100091714526385,0.0905025901205042,0.0510022808249378,0.0685637877330248,0.072162330407976,0.0654825897072727,0.0542525454044258,0.0320301209886114,0.0593121349839962,0.0685698527168817,0.0757823268112299,0.12496110573152,0.117018891549512,0.0644373156629006,0.0803357775476098,0.0950596692451221
"Y490",0.144577820255168,0.107373815655433,0.104438275091185,0.0971283064170743,0.028829476995851,0.056590402124851,0.0613789392611402,0.0766123754978865,0.0568422459217515,0.0263568529141298,0.063667394880602,0.0713863798049969,0.0768601017718403,0.144618176469395,0.127842152339334,0.0923640400230679,0.0793837833621382,0.0978307891350742
"Y491",0.146531028927307,0.116446307293421,0.101401231290779,0.08652995936339,0.0369405710957803,0.0526664478548806,0.06218398541364,0.0696315550943648,0.0655869774573048,0.0252609556022133,0.0534571161470176,0.0668623186985764,0.0795209935493933,0.136524129557719,0.128485914378298,0.0840194986151178,0.0781215976878323,0.0884019380036541
"Y492",0.132330738747347,0.11844892591647,0.115745049446999,0.103800591630727,0.0690003506503997,0.107459821703338,0.0804971235593843,0.0859450033560969,0.0726986159685121,0.0249262181771136,0.0400582593209743,0.0457684643309745,0.0559105657482995,0.0908226927874585,0.0750744809132673,0.0455947377374929,0.0376898024229016,0.0587096800989601
"Y493",0.141491084952024,0.118545203469611,0.121769884168765,0.108035462595843,0.0648173652786454,0.102476681903058,0.0840939957369244,0.0995428890160802,0.0953668498407618,0.0260925711045999,0.051095626027475,0.0541905619958691,0.063850211063578,0.10776223053914,0.0949838687435383,0.0581464705564842,0.0545943978769708,0.0638161862436239
"Y494",0.138530233099207,0.12011844258185,0.11038915571883,0.0945761674322513,0.0387536633519629,0.0632811764638324,0.0613046156460003,0.0769093660250736,0.0779404662330998,0.0286561173916433,0.0516211083305602,0.0620176887125917,0.0731475986341764,0.135757278128013,0.121022374869545,0.0913647340957779,0.0750236103883855,0.0758454819320202
"Y495",0.138734541391865,0.116359948144797,0.10934978151634,0.0983558451955518,0.0667498418174752,0.0955703411298542,0.0788433806076115,0.0819441370276879,0.0742564783373821,0.0292661733204356,0.0557928175752277,0.062387316147538,0.0694677306637523,0.11503416535019,0.10067915883798,0.0672042714134941,0.0704483224573959,0.0804943818111114
"Y496",0.134352113873981,0.0964553191915068,0.100188436966757,0.0889441277421499,0.0449479975424058,0.0623578109536854,0.0654220731444512,0.0763703099787127,0.0613332658110329,0.0291101315080056,0.0677303422443354,0.0678325304175927,0.0759458973861972,0.126354037137337,0.117820233113002,0.0764643155204911,0.0681389518545003,0.086593858036253
"Y497",0.138418600005602,0.10454499402498,0.102554334569337,0.0931392445446188,0.0295081588734311,0.0570763086916234,0.0631146963731518,0.0647682198954236,0.0593689652680851,0.0285366180175617,0.0632616737954947,0.0678564652976653,0.07321398756595,0.145228726824545,0.124490358816804,0.0820206531122714,0.0838779484081274,0.0921922376227024
"Y498",0.13653824237735,0.119287914536164,0.112211203149287,0.104019060491533,0.0676388501244285,0.0970987102148664,0.0860377839310307,0.0910259149624194,0.0835387040836397,0.0270988672934284,0.0493640491975553,0.0578103738710997,0.0655856024199537,0.106762293262139,0.0968136268058109,0.055972039552625,0.0644619079057611,0.072072196017131
"Y499",0.133401322733438,0.104292542269588,0.106088963159175,0.0929115881950234,0.0388604655384938,0.0663003628602968,0.0676959290521671,0.0813936551991315,0.0648245385470686,0.029685301114277,0.0653154500978546,0.0672893731981538,0.0777737363748091,0.134397140017467,0.118836822587243,0.0831970402774263,0.0710682457189296,0.0894117714401592
"Y500",0.141166666316205,0.127422278957346,0.118674278637605,0.103728438274825,0.0609038417947009,0.0953257789941517,0.0777766617650313,0.082502429078242,0.0789914249333775,0.0238806384311415,0.0485688102860255,0.0588989249310706,0.0684438289896989,0.113903281127228,0.0989655717442801,0.0676622541996264,0.0730465474944118,0.0799213254488194
"Y501",0.127369252680203,0.103802072378921,0.101140845980819,0.0978409657974667,0.0476052123111846,0.078697524526729,0.0730207270530353,0.0806096857760391,0.0620616540371506,0.0325991414658311,0.0628937272466686,0.0692060449724073,0.069887602004288,0.121874895883103,0.10633874233142,0.0703723552827179,0.0683048554179186,0.0900003559791982
"Y502",0.138752553543941,0.115017536952935,0.108562828951515,0.0956870510939058,0.0395908214284787,0.0592696160845496,0.0629182043577557,0.0594721163475064,0.0497882208121056,0.0267353454007224,0.0534225143862922,0.0615852718513548,0.0714810922526837,0.13169828836677,0.121630055075568,0.0834568964661662,0.086732660723171,0.0992969143645443
"Y503",0.140537042309117,0.112241702913038,0.109957414945553,0.102924392708479,0.0555783264309716,0.0878454521652214,0.0769991473504835,0.0880026633494916,0.0751446907762606,0.0259592395562136,0.0568838977652489,0.0637981781544632,0.0683679090731576,0.119562307140963,0.104252180660731,0.0670074985581108,0.0641469100154748,0.080164836134024
"Y504",0.146495086549571,0.109125844061998,0.105917448610728,0.0986114084350101,0.0512074723707842,0.0744345077216885,0.0750253839474904,0.0755687733510464,0.0674259855978191,0.0226017642307946,0.0574271676345862,0.0632814330909708,0.0687118965889885,0.122414280706255,0.112282642134602,0.0692352718719078,0.0763927527711014,0.0852071458235444
"Y505",0.130113683553051,0.102310930633208,0.103430403593494,0.0898861280337455,0.0402273625843023,0.0560480084496693,0.0601989496154197,0.072134952946012,0.0702905674266702,0.029900986430341,0.0634615822474096,0.068095874094251,0.0778814846633686,0.135700679975391,0.127112017353824,0.0834645974936771,0.0763421569198841,0.0814503270099698
"Y506",0.136293101473423,0.107957992422603,0.10281206262096,0.0918378190529875,0.0648440545405587,0.0703163011526512,0.0780941510174533,0.0752484494255181,0.0630390148108378,0.0293648237703691,0.0618214309322159,0.0693491774097527,0.0767932744392779,0.106455112744684,0.110870592517957,0.0585402424611293,0.0742379666101336,0.0882195140526065
"Y507",0.134135385749387,0.110750578223307,0.100683778633974,0.09170054904906,0.0423803296647903,0.0561772333618696,0.0606307729128568,0.0585876176365709,0.0533065575910137,0.0292766087476093,0.0539652073834323,0.0685182095704434,0.0762488884055761,0.130862140447878,0.124944334297436,0.0771706414377765,0.0881502718385348,0.0978949338178549
"Y508",0.136628841145732,0.117421604591025,0.110836052524162,0.0972842395455321,0.0395454955224494,0.0613067153849934,0.0642918075241449,0.0701952902386107,0.0622173618278722,0.0281997969579256,0.0528164150600975,0.0609898757022955,0.0712294880014096,0.133502360923375,0.121488716272391,0.0809544929173235,0.0797250635291676,0.0888688097723615
"Y509",0.129064309830698,0.113164608207418,0.10684721725747,0.0966270654742669,0.0491399831649526,0.0709069024557766,0.0743925323208149,0.0856272953545627,0.0721881834061708,0.0293349684983196,0.0540201427204753,0.0639637898847501,0.0721111176502588,0.126217621395815,0.115111801711015,0.0718167757876555,0.06523075528565,0.0760858897831293
"Y510",0.137076135045382,0.11709396316308,0.111261267121066,0.10189170371654,0.0511772602963979,0.075240532426951,0.0613379200529666,0.0669076752875797,0.0630082227812376,0.0272735721703262,0.0519738899945619,0.0610918417051737,0.0675520929062344,0.122779983020612,0.112384017155487,0.0831010168984124,0.0810378729302256,0.0865997701720522
"Y511",0.125155391751755,0.110542322446414,0.114026545450875,0.104754967669573,0.0491291878366541,0.0950738993138018,0.0823485757476966,0.0917618465752052,0.0763165749857104,0.0328517234965837,0.0608111836517123,0.0635746364965687,0.0709014587728079,0.128430336721577,0.101425867382527,0.0674793288971179,0.0643249753058336,0.0804486772197363
"Y512",0.130494573316468,0.0967796217059759,0.0892864179370552,0.0795866590596757,0.0223763705754214,0.0423170342666738,0.0542684632487054,0.0597735767742695,0.0601974768771564,0.0288431812045322,0.0649111904308699,0.0774345059713062,0.0840948966685341,0.148397718319532,0.134199468649,0.0909094682600952,0.0903220720967951,0.090120414219846
"Y513",0.138638790096276,0.115394236973506,0.108622189685457,0.0977128408992037,0.0541880444933772,0.085644621783698,0.0818103674774983,0.092977988727887,0.0763878527360011,0.0252928454142061,0.0495705381665352,0.0570779973453375,0.0653296750104243,0.11880781599124,0.101202047806388,0.0573172908766304,0.050259234162111,0.0729914255734226
"Y514",0.145519573774139,0.137564670721979,0.122589997299428,0.115626040645929,0.08664141056643,0.118409659885865,0.085906855059864,0.0990974274513113,0.081033677497061,0.0275064141657163,0.0422439489417692,0.0530531501986273,0.0554361971245679,0.0895076778180937,0.0829952816203607,0.0579387214287244,0.054915136070887,0.070979850723855
"Y515",0.135901453500809,0.114864457052167,0.110566292521711,0.102419782912217,0.0542287656748124,0.0850653766401061,0.0724398830623098,0.085302767023034,0.0730748187500946,0.0265184401645315,0.0531697248302313,0.0594126419712006,0.06644567281053,0.118843303504136,0.105292072962292,0.0692191991863886,0.062138260547819,0.0765508383102036
"Y516",0.143395882936568,0.114060853660535,0.108077514134638,0.0961542102622239,0.0608350498713044,0.0881405285300458,0.0741292142740068,0.0842024223092673,0.0659295774065547,0.024841418658382,0.0501646732976229,0.0594891176887281,0.0679709394096018,0.111586154585739,0.100685643238791,0.0642262015975959,0.058359473610763,0.0809662096568932
"Y517",0.13010349776593,0.10937674082093,0.106564915075234,0.0931360513032338,0.0507268369424304,0.0754767106711741,0.0625774340292401,0.0789086042439502,0.0666715814427909,0.0308343322359458,0.0515187617863513,0.0577157044498878,0.0690342388754211,0.122763423863515,0.109633227034829,0.0822193978385063,0.0678293766336353,0.0818713807195263
"Y518",0.139882667557817,0.120270756031294,0.111139485589091,0.107438822897737,0.0723270860856624,0.0940032934710847,0.0816860084790688,0.0906280810289091,0.0788102285822063,0.0261231036649006,0.0471509350748492,0.0579610131978775,0.0609439367343942,0.102876375184584,0.0966781552396421,0.067357751120519,0.0633650454166029,0.0732438026614508
"Y519",0.131953271868985,0.104167509783566,0.10618655595616,0.0957192145139772,0.0449574697380059,0.080686193806571,0.088394802003476,0.0992870675246442,0.0902091285222226,0.0280080476716728,0.0613177895660402,0.0658854954379038,0.0746249920508348,0.129580654055986,0.110111115202121,0.0698506281831568,0.0595067880894998,0.0678244893975237
"Y520",0.13979598954183,0.119156886899266,0.11694390609314,0.104307127349464,0.0621580216076705,0.0925152400966107,0.0793656153684862,0.0863093062217219,0.0690177626675971,0.0260150922737031,0.0503740385943309,0.0552547080386277,0.063832439415046,0.111735590707178,0.100083811497438,0.0704322845659196,0.0646145315476766,0.0840172154922075
"Y521",0.13143763120603,0.107674013645001,0.10229629740929,0.0932623375279959,0.0286837500798593,0.0675345284412797,0.0669767093147607,0.076879040738419,0.0689628773221655,0.0290796211493167,0.057120795761918,0.06678673508659,0.0729225913964747,0.144381933182132,0.11645008674624,0.0762341044948157,0.0720821804593884,0.080266719674311
"Y522",0.14367653258963,0.116499629357367,0.108842983038219,0.0993255513848487,0.0546306779224609,0.0711148270969636,0.058281772266594,0.0742677304476031,0.0521334763424758,0.0272879892011739,0.05247704608606,0.0628162616691605,0.0703240302751527,0.11703806222946,0.112904532939173,0.0806921112945053,0.0691002311661815,0.0976529338665264
"Y523",0.139236079586068,0.110950147021407,0.104019724384096,0.0967294342708372,0.0309867993859346,0.0583863358956676,0.0554182296791077,0.0699121436062656,0.064200237290788,0.0255193833322638,0.0558030333252337,0.067196202601032,0.0745139823756496,0.147078798172367,0.125185187890149,0.0941254736207341,0.0802096863975213,0.0902386061481813
"Y524",0.138310290344766,0.127682831880702,0.120736657503096,0.108508951769,0.0615004923508596,0.0905935327550561,0.075340970631938,0.0817069294244804,0.0731744210608435,0.0286928403704774,0.0492496181524963,0.05529422053378,0.0632677854323176,0.112441176338194,0.102222817891831,0.0700942576137926,0.0690574361056754,0.0823157087533792
"Y525",0.145340106836503,0.121925461329153,0.11396998956233,0.103654302593728,0.0552251351951829,0.0964604891839003,0.0743267345309481,0.0845688889475108,0.0614341435042304,0.0258861185204654,0.0484125682219588,0.0577431981323108,0.0652215011607549,0.119482784724353,0.0958444186370318,0.0643825618118617,0.0612685914108636,0.085015752785165
"Y526",0.139319331528112,0.106863922895251,0.096522939505511,0.0937216437013902,0.0388861534546668,0.0560789072451607,0.0614181172610951,0.0784863094794722,0.0743156315131539,0.0273671465660777,0.0572628223208638,0.0721588417679637,0.0744390920469597,0.135899838667896,0.125966600789836,0.0858398329199549,0.0759506319091101,0.0819837480984687
"Y527",0.14026951739682,0.117564209784901,0.114007725932875,0.0998598865979902,0.0575410767504388,0.0804376166140061,0.0879083626521127,0.0880635213159512,0.0789263233815241,0.0263487445463246,0.0502254959306851,0.0575099991025058,0.0680856099531086,0.113862065589002,0.107224685582436,0.0631732486925827,0.0691168019270702,0.0789156190294055
