,timeNumber,timePoint,geno.decomp,genotype,predicted.values,standard.errors,plantingDate,DAP
1613,4,7/3/2018,Ki3/NC356,Y062,25.39812593,5.121790399,3/14/2018,111
1614,4,7/3/2018,Ki3/NC356,Y063,31.63595604,5.120657602,3/14/2018,111
1615,4,7/3/2018,Ki3/NC356,Y064,29.04495313,5.120503366,3/14/2018,111
1616,4,7/3/2018,Ki3/NC356,Y065,33.85464784,5.125572924,3/14/2018,111
1617,4,7/3/2018,Ki3/NC356,Y066,34.59992214,5.116615035,3/14/2018,111
1618,4,7/3/2018,Ki3/NC356,Y067,24.7570023,5.111296537,3/14/2018,111
1619,4,7/3/2018,Ki3/NC356,Y068,24.53927818,5.105180575,3/14/2018,111
1620,4,7/3/2018,Ki3/NC356,Y069,22.18734266,5.127968623,3/14/2018,111
1621,4,7/3/2018,Ki3/NC356,Y070,26.77557775,5.094377808,3/14/2018,111
1622,4,7/3/2018,Ki3/NC356,Y071,32.79666087,5.148592191,3/14/2018,111
1623,4,7/3/2018,Ki3/NC356,Y072,20.7151645,5.094747729,3/14/2018,111
1624,4,7/3/2018,Ki3/NC356,Y073,23.71032434,5.113761281,3/14/2018,111
1625,4,7/3/2018,Ki3/NC356,Y074,25.76728523,5.131679125,3/14/2018,111
1626,4,7/3/2018,Ki3/NC356,Y075,69.48086452,5.0909984,3/14/2018,111
1627,4,7/3/2018,Ki3/NC356,Y076,41.69659993,5.091746642,3/14/2018,111
1628,4,7/3/2018,Ki3/NC356,Y077,25.73266461,5.096580576,3/14/2018,111
1629,4,7/3/2018,Ki3/NC356,Y078,26.78371016,5.125078692,3/14/2018,111
1630,4,7/3/2018,Ki3/NC356,Y079,47.45265267,5.128974604,3/14/2018,111
1631,4,7/3/2018,Ki3/NC356,Y080,27.46145262,5.107083503,3/14/2018,111
1632,4,7/3/2018,Ki3/NC356,Y081,55.77941297,5.093029615,3/14/2018,111
1633,4,7/3/2018,Ki3/NC356,Y082,34.44054566,5.127300397,3/14/2018,111
1634,4,7/3/2018,Ki3/NC356,Y083,40.34661944,5.114560592,3/14/2018,111
1635,4,7/3/2018,Ki3/NC356,Y084,39.69954872,5.092428819,3/14/2018,111
1636,4,7/3/2018,Ki3/NC356,Y085,41.75232526,5.099122885,3/14/2018,111
1637,4,7/3/2018,Ki3/NC356,Y086,26.46189198,5.129177777,3/14/2018,111
1638,4,7/3/2018,Ki3/NC356,Y087,48.21636754,5.129653182,3/14/2018,111
1639,4,7/3/2018,Ki3/NC356,Y088,68.04203158,5.104869647,3/14/2018,111
1640,4,7/3/2018,Ki3/NC356,Y089,36.15779687,5.128117925,3/14/2018,111
1641,4,7/3/2018,Ki3/NC356,Y090,72.86101134,5.089206074,3/14/2018,111
1642,4,7/3/2018,Ki3/NC356,Y091,70.11254477,5.118483985,3/14/2018,111
1643,4,7/3/2018,Ki3/NC356,Y092,38.18390444,5.10979955,3/14/2018,111
1644,4,7/3/2018,Ki3/NC356,Y093,41.24646768,5.093908047,3/14/2018,111
1645,4,7/3/2018,Ki3/NC356,Y094,37.91415453,5.128065083,3/14/2018,111
1646,4,7/3/2018,Ki3/NC356,Y095,19.78857291,5.131040174,3/14/2018,111
1647,4,7/3/2018,Ki3/NC356,Y096,67.78606474,5.083531889,3/14/2018,111
1648,4,7/3/2018,Ki3/NC356,Y097,34.77946985,5.13026199,3/14/2018,111
1649,4,7/3/2018,Ki3/NC356,Y098,24.77185141,5.129082796,3/14/2018,111
1650,4,7/3/2018,Ki3/NC356,Y099,43.78976399,5.09533318,3/14/2018,111
1651,4,7/3/2018,Ki3/NC356,Y100,28.07449491,5.115455592,3/14/2018,111
1652,4,7/3/2018,Ki3/NC356,Y101,34.52107825,5.113144363,3/14/2018,111
1653,4,7/3/2018,Ki3/NC356,Y102,35.87491176,5.123604103,3/14/2018,111
1654,4,7/3/2018,Ki3/NC356,Y103,45.75490199,5.091012938,3/14/2018,111
1655,4,7/3/2018,Ki3/NC356,Y105,37.40144395,5.077790879,3/14/2018,111
1656,4,7/3/2018,Ki3/NC356,Y106,59.72219217,5.145862662,3/14/2018,111
1657,4,7/3/2018,Ki3/NC356,Y107,32.69641734,5.106367917,3/14/2018,111
1658,4,7/3/2018,Ki3/NC356,Y108,27.01560563,5.13122544,3/14/2018,111
1659,4,7/3/2018,Ki3/NC356,Y109,26.12737075,5.100546623,3/14/2018,111
1660,4,7/3/2018,Ki3/NC356,Y110,22.67239593,5.124219427,3/14/2018,111
1661,4,7/3/2018,Ki3/NC356,Y111,34.64121142,5.102327753,3/14/2018,111
1662,4,7/3/2018,Ki3/NC356,Y112,32.70997069,5.139168896,3/14/2018,111
1663,4,7/3/2018,Ki3/NC356,Y113,45.38452741,5.107124068,3/14/2018,111
1664,4,7/3/2018,Ki3/NC356,Y114,30.14877283,5.097843782,3/14/2018,111
1665,4,7/3/2018,Ki3/NC356,Y115,23.70088412,5.116907928,3/14/2018,111
1666,4,7/3/2018,Ki3/NC356,Y116,25.55131262,5.097420599,3/14/2018,111
1667,4,7/3/2018,Ki3/NC356,Y117,47.52304401,5.116197175,3/14/2018,111
1668,4,7/3/2018,Ki3/NC356,Y118,32.07307451,5.120372534,3/14/2018,111
1669,4,7/3/2018,Ki3/NC356,Y119,18.89953229,5.125362446,3/14/2018,111
1670,4,7/3/2018,Ki3/NC356,Y120,25.91916273,5.123917604,3/14/2018,111
1671,4,7/3/2018,Ki3/NC356,Y121,39.32549576,5.114272085,3/14/2018,111
1672,4,7/3/2018,Ki3/NC356,Y122,23.33218128,5.113636925,3/14/2018,111
1673,4,7/3/2018,Ki3/NC356,Y123,33.99783963,5.103816864,3/14/2018,111
1674,4,7/3/2018,Ki3/NC356,Y124,32.30813053,5.108492162,3/14/2018,111
1675,4,7/3/2018,Ki3/NC356,Y125,33.46706259,5.107878967,3/14/2018,111
1676,4,7/3/2018,Ki3/NC356,Y126,27.97150203,5.106571309,3/14/2018,111
1677,4,7/3/2018,Ki3/NC356,Y127,24.81116176,5.122545476,3/14/2018,111
1678,4,7/3/2018,Ki3/NC356,Y128,28.64374567,5.13628052,3/14/2018,111
1679,4,7/3/2018,Ki3/NC356,Y129,25.26875567,5.09157751,3/14/2018,111
1680,4,7/3/2018,Ki3/NC356,Y130,21.39208895,5.1268209,3/14/2018,111
1681,4,7/3/2018,Ki3/NC356,Y131,25.40321201,5.077597327,3/14/2018,111
1682,4,7/3/2018,Ki3/NC356,Y132,47.14599568,5.078953373,3/14/2018,111
1683,4,7/3/2018,Ki3/NC356,Y133,24.15471774,5.128249947,3/14/2018,111
1684,4,7/3/2018,Ki3/NC356,Y134,15.49950937,5.129379728,3/14/2018,111
1685,4,7/3/2018,Ki3/NC356,Y135,20.51381973,5.133546726,3/14/2018,111
1686,4,7/3/2018,Ki3/NC356,Y136,37.8377331,5.123776831,3/14/2018,111
1687,4,7/3/2018,Ki3/NC356,Y137,23.68143253,5.11233592,3/14/2018,111
1688,4,7/3/2018,Ki3/NC356,Y138,46.20929339,5.114142524,3/14/2018,111
1689,4,7/3/2018,Ki3/NC356,Y139,21.15563175,5.122769048,3/14/2018,111
1690,4,7/3/2018,Ki3/NC356,Y140,39.06713694,5.112868316,3/14/2018,111
1691,4,7/3/2018,Ki3/NC356,Y141,38.18431488,5.133000738,3/14/2018,111
1692,4,7/3/2018,Ki3/NC356,Y142,46.51712902,5.10356846,3/14/2018,111
1693,4,7/3/2018,Ki3/NC356,Y143,32.50374638,5.112519851,3/14/2018,111
1694,4,7/3/2018,Ki3/NC356,Y144,38.20620535,5.12833484,3/14/2018,111
1695,4,7/3/2018,Ki3/NC356,Y145,23.88816798,5.134230252,3/14/2018,111
1696,4,7/3/2018,Ki3/NC356,Y146,23.12776551,5.084087833,3/14/2018,111
1697,4,7/3/2018,Ki3/NC356,Y147,26.00910385,5.105738405,3/14/2018,111
1698,4,7/3/2018,Ki3/NC356,Y148,29.42935862,5.102936548,3/14/2018,111
1699,4,7/3/2018,Ki3/NC356,Y149,38.43382523,5.122152879,3/14/2018,111
1700,4,7/3/2018,Ki3/NC356,Y150,39.74883303,5.104183805,3/14/2018,111
1701,4,7/3/2018,Ki3/NC356,Y151,23.66926592,5.104743563,3/14/2018,111
1702,4,7/3/2018,Ki3/NC356,Y152,21.37956865,5.130345134,3/14/2018,111
1703,4,7/3/2018,Ki3/NC356,Y153,37.70517925,5.111703872,3/14/2018,111
1704,4,7/3/2018,Ki3/NC356,Y154,38.44353957,5.136650037,3/14/2018,111
1705,4,7/3/2018,Ki3/NC356,Y155,35.20648072,5.119437849,3/14/2018,111
1706,4,7/3/2018,Ki3/NC356,Y156,28.64372098,5.094089853,3/14/2018,111
1707,4,7/3/2018,Ki3/NC356,Y157,32.26465675,5.120246034,3/14/2018,111
1708,4,7/3/2018,Ki3/NC356,Y158,36.97742734,5.089180718,3/14/2018,111
1709,4,7/3/2018,Ki3/NC356,Y159,28.79905939,5.105708251,3/14/2018,111
1710,4,7/3/2018,Ki3/NC356,Y160,33.79430564,5.119621477,3/14/2018,111
1711,4,7/3/2018,Ki3/NC356,Y161,32.68331558,5.119291715,3/14/2018,111
1712,4,7/3/2018,Ki3/NC356,Y162,37.46027174,5.121337257,3/14/2018,111
1713,4,7/3/2018,Ki3/NC356,Y163,37.83511507,5.112223373,3/14/2018,111
1714,4,7/3/2018,Ki3/NC356,Y164,33.2640125,5.12925554,3/14/2018,111
1715,4,7/3/2018,Ki3/NC356,Y165,34.69147521,5.126227352,3/14/2018,111
1716,4,7/3/2018,Ki3/NC356,Y166,30.35921659,5.105732555,3/14/2018,111
1717,4,7/3/2018,Ki3/NC356,Y167,41.97451452,5.117972308,3/14/2018,111
1718,4,7/3/2018,Ki3/NC356,Y456,22.18271458,5.700654658,3/14/2018,111
1719,4,7/3/2018,Ki3/NC356,Y457,28.45773036,5.128977128,3/14/2018,111
1720,4,7/3/2018,Ki3/NC356,Y458,48.48807017,5.116596193,3/14/2018,111
1721,4,7/3/2018,Ki3/NC356,Y459,24.76935531,5.091399917,3/14/2018,111
1722,4,7/3/2018,Ki3/NC356,Y460,44.0264328,5.120995663,3/14/2018,111
1723,4,7/3/2018,Ki3/NC356,Y461,28.82601003,5.109117448,3/14/2018,111
1724,4,7/3/2018,Ki3/NC356,Y462,43.17570338,5.121606233,3/14/2018,111
1725,4,7/3/2018,Ki3/NC356,Y463,25.62237271,5.100210706,3/14/2018,111
1726,4,7/3/2018,Ki3/NC356,Y464,36.20894903,5.122657601,3/14/2018,111
1727,4,7/3/2018,Ki3/NC356,Y465,48.89600444,5.127216632,3/14/2018,111
1728,4,7/3/2018,Ki3/NC356,Y466,37.42587624,5.117231986,3/14/2018,111
1729,4,7/3/2018,Ki3/NC356,Y467,31.75410846,5.144616909,3/14/2018,111
1730,4,7/3/2018,Ki3/NC356,Y468,35.52171172,5.107558362,3/14/2018,111
1731,4,7/3/2018,Ki3/NC356,Y469,39.50806079,5.106644827,3/14/2018,111
1732,4,7/3/2018,Ki3/NC356,Y470,43.22303615,5.100669907,3/14/2018,111
1733,4,7/3/2018,Ki3/NC356,Y471,29.78805174,5.118664841,3/14/2018,111
1734,4,7/3/2018,Ki3/NC356,Y472,29.06104395,5.111365828,3/14/2018,111
1735,4,7/3/2018,Ki3/NC356,Y473,31.51644124,5.11323322,3/14/2018,111
1736,4,7/3/2018,Ki3/NC356,Y474,17.20570138,5.119138401,3/14/2018,111
1737,4,7/3/2018,Ki3/NC356,Y475,36.11380337,5.111749222,3/14/2018,111
1738,4,7/3/2018,Ki3/NC356,Y476,33.46870227,5.101061653,3/14/2018,111
1739,4,7/3/2018,Ki3/NC356,Y477,36.44620935,5.090655726,3/14/2018,111
1740,4,7/3/2018,Ki3/NC356,Y478,24.46813859,5.096504634,3/14/2018,111
1741,4,7/3/2018,Ki3/NC356,Y479,29.92742587,5.11645869,3/14/2018,111
1742,4,7/3/2018,Ki3/NC356,Y480,24.00351306,5.110135329,3/14/2018,111
1743,4,7/3/2018,Ki3/NC356,Y481,37.08840289,5.111333985,3/14/2018,111
1744,4,7/3/2018,Ki3/NC356,Y482,22.32456984,5.116508103,3/14/2018,111
1745,4,7/3/2018,Ki3/NC356,Y483,42.54344149,5.10972706,3/14/2018,111
1746,4,7/3/2018,Ki3/NC356,Y484,35.55479681,5.11232677,3/14/2018,111
1747,4,7/3/2018,Ki3/NC356,Y485,35.04924374,5.114094318,3/14/2018,111
1748,4,7/3/2018,Ki3/NC356,Y486,38.37155964,5.143918291,3/14/2018,111
1749,4,7/3/2018,Ki3/NC356,Y487,19.89119815,5.103657033,3/14/2018,111
1750,4,7/3/2018,Ki3/NC356,Y488,27.3151725,5.101610814,3/14/2018,111
1751,4,7/3/2018,Ki3/NC356,Y489,38.23965899,5.113434974,3/14/2018,111
1752,4,7/3/2018,Ki3/NC356,Y490,28.4035597,5.105819956,3/14/2018,111
1753,4,7/3/2018,Ki3/NC356,Y491,28.03580557,5.092520726,3/14/2018,111
1754,4,7/3/2018,Ki3/NC356,Y492,18.59507346,5.126175959,3/14/2018,111
1755,4,7/3/2018,Ki3/NC356,Y493,28.71985112,5.114992597,3/14/2018,111
1756,4,7/3/2018,Ki3/NC356,Y494,35.51260888,5.113753641,3/14/2018,111
1757,4,7/3/2018,Ki3/NC356,Y495,32.3934378,5.11384526,3/14/2018,111
1758,4,7/3/2018,Ki3/NC356,Y496,38.40613887,5.112247327,3/14/2018,111
1759,4,7/3/2018,Ki3/NC356,Y497,62.35927212,5.108285972,3/14/2018,111
1760,4,7/3/2018,Ki3/NC356,Y498,42.74625528,5.123456249,3/14/2018,111
1761,4,7/3/2018,Ki3/NC356,Y499,32.12576049,5.110081874,3/14/2018,111
1762,4,7/3/2018,Ki3/NC356,Y500,29.41429107,5.114274555,3/14/2018,111
1763,4,7/3/2018,Ki3/NC356,Y501,28.19038966,5.119030977,3/14/2018,111
1764,4,7/3/2018,Ki3/NC356,Y502,49.87982102,5.145304491,3/14/2018,111
1765,4,7/3/2018,Ki3/NC356,Y503,35.75283093,5.12100557,3/14/2018,111
1766,4,7/3/2018,Ki3/NC356,Y504,28.09390532,5.106008677,3/14/2018,111
1767,4,7/3/2018,Ki3/NC356,Y505,23.20263386,5.101442136,3/14/2018,111
1768,4,7/3/2018,Ki3/NC356,Y506,41.42297079,5.108255225,3/14/2018,111
1769,4,7/3/2018,Ki3/NC356,Y507,64.72379173,5.135760157,3/14/2018,111
1770,4,7/3/2018,Ki3/NC356,Y508,28.24345791,5.106094257,3/14/2018,111
1771,4,7/3/2018,Ki3/NC356,Y509,35.28005182,5.113139364,3/14/2018,111
1772,4,7/3/2018,Ki3/NC356,Y510,25.45832875,5.131729408,3/14/2018,111
1773,4,7/3/2018,Ki3/NC356,Y511,42.74154495,5.120040187,3/14/2018,111
1774,4,7/3/2018,Ki3/NC356,Y512,49.88650888,5.122670088,3/14/2018,111
1775,4,7/3/2018,Ki3/NC356,Y513,21.49933283,5.098605344,3/14/2018,111
1776,4,7/3/2018,Ki3/NC356,Y514,23.77165531,5.137619303,3/14/2018,111
1777,4,7/3/2018,Ki3/NC356,Y515,28.12828759,5.097925418,3/14/2018,111
1778,4,7/3/2018,Ki3/NC356,Y516,18.42093957,5.135585727,3/14/2018,111
1779,4,7/3/2018,Ki3/NC356,Y517,21.42064245,5.109537626,3/14/2018,111
1780,4,7/3/2018,Ki3/NC356,Y518,50.59577906,5.106751733,3/14/2018,111
1781,4,7/3/2018,Ki3/NC356,Y519,49.58458923,5.112672518,3/14/2018,111
1782,4,7/3/2018,Ki3/NC356,Y520,32.62131398,5.113262763,3/14/2018,111
1783,4,7/3/2018,Ki3/NC356,Y521,29.85357008,5.121240251,3/14/2018,111
1784,4,7/3/2018,Ki3/NC356,Y522,28.85652982,5.108138205,3/14/2018,111
1785,4,7/3/2018,Ki3/NC356,Y523,25.68743599,5.114570337,3/14/2018,111
1786,4,7/3/2018,Ki3/NC356,Y524,31.53799546,5.118073379,3/14/2018,111
1787,4,7/3/2018,Ki3/NC356,Y525,23.99370714,5.090810286,3/14/2018,111
1788,4,7/3/2018,Ki3/NC356,Y526,24.29106271,5.100140379,3/14/2018,111
1789,4,7/3/2018,Ki3/NC356,Y527,53.95772309,5.122717011,3/14/2018,111
1790,4,7/3/2018,LH82/LAMA,Y168,39.57202753,5.418958626,3/14/2018,111
1791,4,7/3/2018,LH82/LAMA,Y169,28.3888553,4.921991964,3/14/2018,111
1792,4,7/3/2018,LH82/LAMA,Y170,23.7131934,4.907359408,3/14/2018,111
1793,4,7/3/2018,LH82/LAMA,Y171,43.79770256,4.902310128,3/14/2018,111
1794,4,7/3/2018,LH82/LAMA,Y172,32.03243604,4.931927435,3/14/2018,111
1795,4,7/3/2018,LH82/LAMA,Y173,28.11714583,4.907988893,3/14/2018,111
1796,4,7/3/2018,LH82/LAMA,Y174,65.48300991,4.930912205,3/14/2018,111
1797,4,7/3/2018,LH82/LAMA,Y175,24.88239211,4.901495149,3/14/2018,111
1798,4,7/3/2018,LH82/LAMA,Y176,36.58977275,4.910236503,3/14/2018,111
1799,4,7/3/2018,LH82/LAMA,Y177,30.47775905,5.423363973,3/14/2018,111
1800,4,7/3/2018,LH82/LAMA,Y178,31.62854647,4.953775248,3/14/2018,111
1801,4,7/3/2018,LH82/LAMA,Y179,23.88443053,4.93182224,3/14/2018,111
1802,4,7/3/2018,LH82/LAMA,Y180,41.37463441,4.914143389,3/14/2018,111
1803,4,7/3/2018,LH82/LAMA,Y181,28.32921575,4.927646516,3/14/2018,111
1804,4,7/3/2018,LH82/LAMA,Y182,41.54334273,4.971879491,3/14/2018,111
1805,4,7/3/2018,LH82/LAMA,Y183,30.00501841,4.873185286,3/14/2018,111
1806,4,7/3/2018,LH82/LAMA,Y184,35.01394954,4.887327523,3/14/2018,111
1807,4,7/3/2018,LH82/LAMA,Y185,29.46193533,4.914496948,3/14/2018,111
1808,4,7/3/2018,LH82/LAMA,Y186,23.77973229,4.926190188,3/14/2018,111
1809,4,7/3/2018,LH82/LAMA,Y187,31.79467422,4.913612023,3/14/2018,111
1810,4,7/3/2018,LH82/LAMA,Y188,25.85530804,4.942219591,3/14/2018,111
1811,4,7/3/2018,LH82/LAMA,Y189,28.10226087,4.891842708,3/14/2018,111
1812,4,7/3/2018,LH82/LAMA,Y190,22.5989608,4.857767871,3/14/2018,111
1813,4,7/3/2018,LH82/LAMA,Y191,42.53027063,4.920774902,3/14/2018,111
1814,4,7/3/2018,LH82/LAMA,Y192,38.58922241,4.922036354,3/14/2018,111
1815,4,7/3/2018,LH82/LAMA,Y193,28.92297365,4.873084033,3/14/2018,111
1816,4,7/3/2018,LH82/LAMA,Y194,22.44854034,4.900264608,3/14/2018,111
1817,4,7/3/2018,LH82/LAMA,Y195,34.62754966,4.943058944,3/14/2018,111
1818,4,7/3/2018,LH82/LAMA,Y196,43.53297086,4.885469937,3/14/2018,111
1819,4,7/3/2018,LH82/LAMA,Y197,23.03790066,4.908270727,3/14/2018,111
1820,4,7/3/2018,LH82/LAMA,Y198,30.55088579,4.908251193,3/14/2018,111
1821,4,7/3/2018,LH82/LAMA,Y199,30.44783637,4.915312318,3/14/2018,111
1822,4,7/3/2018,LH82/LAMA,Y200,22.20454672,4.878673076,3/14/2018,111
1823,4,7/3/2018,LH82/LAMA,Y201,29.47482886,4.879201637,3/14/2018,111
1824,4,7/3/2018,LH82/LAMA,Y202,33.72009802,4.881003033,3/14/2018,111
1825,4,7/3/2018,LH82/LAMA,Y203,37.46368593,4.929446038,3/14/2018,111
1826,4,7/3/2018,LH82/LAMA,Y204,28.68305442,4.901721421,3/14/2018,111
1827,4,7/3/2018,LH82/LAMA,Y205,44.14476116,4.902249639,3/14/2018,111
1828,4,7/3/2018,LH82/LAMA,Y206,28.32506539,4.916681155,3/14/2018,111
1829,4,7/3/2018,LH82/LAMA,Y207,31.29273915,4.92652584,3/14/2018,111
1830,4,7/3/2018,LH82/LAMA,Y208,32.67592571,4.928958346,3/14/2018,111
1831,4,7/3/2018,LH82/LAMA,Y209,22.57984504,4.887716194,3/14/2018,111
1832,4,7/3/2018,LH82/LAMA,Y210,31.67933949,4.900983883,3/14/2018,111
1833,4,7/3/2018,LH82/LAMA,Y211,31.0183703,4.932189222,3/14/2018,111
1834,4,7/3/2018,LH82/LAMA,Y212,36.96194091,4.939770429,3/14/2018,111
1835,4,7/3/2018,LH82/LAMA,Y213,37.15883263,4.890166763,3/14/2018,111
1836,4,7/3/2018,LH82/LAMA,Y214,24.3639746,4.925524504,3/14/2018,111
1837,4,7/3/2018,LH82/LAMA,Y215,29.93110385,4.871948541,3/14/2018,111
1838,4,7/3/2018,LH82/LAMA,Y216,26.1531319,4.906621127,3/14/2018,111
1839,4,7/3/2018,LH82/LAMA,Y217,31.95238579,4.87647129,3/14/2018,111
1840,4,7/3/2018,LH82/LAMA,Y218,26.99794464,4.921343644,3/14/2018,111
1841,4,7/3/2018,LH82/LAMA,Y219,27.96274213,4.935601326,3/14/2018,111
1842,4,7/3/2018,LH82/LAMA,Y220,31.43099498,4.932550648,3/14/2018,111
1843,4,7/3/2018,LH82/LAMA,Y221,29.20761728,4.882220162,3/14/2018,111
1844,4,7/3/2018,LH82/LAMA,Y222,27.95717692,4.949882035,3/14/2018,111
1845,4,7/3/2018,LH82/LAMA,Y223,23.43232879,4.890885323,3/14/2018,111
1846,4,7/3/2018,LH82/LAMA,Y224,40.31867638,4.907859957,3/14/2018,111
1847,4,7/3/2018,LH82/LAMA,Y225,24.26169821,4.917352854,3/14/2018,111
1848,4,7/3/2018,LH82/LAMA,Y226,25.6449003,4.915580994,3/14/2018,111
1849,4,7/3/2018,LH82/LAMA,Y227,32.37111444,4.876891386,3/14/2018,111
1850,4,7/3/2018,LH82/LAMA,Y228,24.88497042,4.896641118,3/14/2018,111
1851,4,7/3/2018,LH82/LAMA,Y229,41.31267734,4.928708838,3/14/2018,111
1852,4,7/3/2018,LH82/LAMA,Y230,33.40934418,4.871687046,3/14/2018,111
1853,4,7/3/2018,LH82/LAMA,Y231,34.3592252,4.898749158,3/14/2018,111
1854,4,7/3/2018,LH82/LAMA,Y232,29.89899621,4.925095778,3/14/2018,111
1855,4,7/3/2018,LH82/LAMA,Y233,22.53806532,4.94330055,3/14/2018,111
1856,4,7/3/2018,LH82/LAMA,Y234,31.74898232,4.928493978,3/14/2018,111
1857,4,7/3/2018,LH82/LAMA,Y235,31.00655594,4.899254791,3/14/2018,111
1858,4,7/3/2018,LH82/LAMA,Y236,23.21892223,4.867934187,3/14/2018,111
1859,4,7/3/2018,LH82/LAMA,Y237,49.96805423,4.899281688,3/14/2018,111
1860,4,7/3/2018,LH82/LAMA,Y238,24.35011978,4.87851266,3/14/2018,111
1861,4,7/3/2018,LH82/LAMA,Y239,28.3668237,4.93867793,3/14/2018,111
1862,4,7/3/2018,LH82/LAMA,Y240,28.16997861,4.920847075,3/14/2018,111
1863,4,7/3/2018,LH82/LAMA,Y241,23.81475785,4.910842512,3/14/2018,111
1864,4,7/3/2018,LH82/LAMA,Y242,34.96266326,4.888263704,3/14/2018,111
1865,4,7/3/2018,LH82/LAMA,Y243,27.69800686,4.91483225,3/14/2018,111
1866,4,7/3/2018,LH82/LAMA,Y244,25.22895437,4.913359369,3/14/2018,111
1867,4,7/3/2018,LH82/LAMA,Y245,28.84556388,4.905851127,3/14/2018,111
1868,4,7/3/2018,LH82/LAMA,Y246,26.02193867,5.410094709,3/14/2018,111
1869,4,7/3/2018,LH82/LAMA,Y247,22.86034031,4.917286678,3/14/2018,111
1870,4,7/3/2018,LH82/LAMA,Y248,27.03596964,4.921530248,3/14/2018,111
1871,4,7/3/2018,LH82/LAMA,Y249,41.57627153,4.858921534,3/14/2018,111
1872,4,7/3/2018,LH82/LAMA,Y250,22.66912763,4.905029434,3/14/2018,111
1873,4,7/3/2018,LH82/LAMA,Y251,35.85487674,4.893399961,3/14/2018,111
1874,4,7/3/2018,LH82/LAMA,Y252,25.57619826,4.944504259,3/14/2018,111
1875,4,7/3/2018,LH82/LAMA,Y253,42.35713073,4.924004861,3/14/2018,111
1876,4,7/3/2018,LH82/LAMA,Y254,27.13568697,4.90559884,3/14/2018,111
1877,4,7/3/2018,LH82/LAMA,Y255,29.85160052,4.912220366,3/14/2018,111
1878,4,7/3/2018,LH82/LAMA,Y256,27.28598326,4.886251449,3/14/2018,111
1879,4,7/3/2018,LH82/LAMA,Y257,23.41529925,4.924146138,3/14/2018,111
1880,4,7/3/2018,LH82/LAMA,Y258,29.387118,4.929449269,3/14/2018,111
1881,4,7/3/2018,LH82/LAMA,Y259,40.45341807,4.937522536,3/14/2018,111
1882,4,7/3/2018,LH82/LAMA,Y260,45.13296018,4.912413691,3/14/2018,111
1883,4,7/3/2018,LH82/LAMA,Y261,29.11375276,4.901115088,3/14/2018,111
1884,4,7/3/2018,LH82/LAMA,Y262,26.61186775,4.933669636,3/14/2018,111
1885,4,7/3/2018,LH82/LAMA,Y263,20.32071595,4.883983384,3/14/2018,111
1886,4,7/3/2018,LH82/LAMA,Y264,23.09121939,4.933232764,3/14/2018,111
1887,4,7/3/2018,LH82/LAMA,Y265,39.94905175,4.944199838,3/14/2018,111
1888,4,7/3/2018,LH82/LAMA,Y266,33.93827198,4.940827903,3/14/2018,111
1889,4,7/3/2018,LH82/LAMA,Y267,32.68353842,4.940058044,3/14/2018,111
1890,4,7/3/2018,LH82/LAMA,Y268,26.4918097,4.90427742,3/14/2018,111
1891,4,7/3/2018,LH82/LAMA,Y269,25.59042216,4.927711092,3/14/2018,111
1892,4,7/3/2018,LH82/LAMA,Y270,27.06494552,4.939049521,3/14/2018,111
1893,4,7/3/2018,LH82/LAMA,Y271,40.1488805,4.91494009,3/14/2018,111
1894,4,7/3/2018,LH82/LAMA,Y272,25.51713599,4.900971113,3/14/2018,111
1895,4,7/3/2018,LH82/LAMA,Y273,28.36243057,4.887893149,3/14/2018,111
1896,4,7/3/2018,LH82/LAMA,Y274,29.2191957,4.883289882,3/14/2018,111
1897,4,7/3/2018,LH82/LAMA,Y275,31.04107961,4.963670637,3/14/2018,111
1898,4,7/3/2018,LH82/LAMA,Y276,25.75970129,4.932514284,3/14/2018,111
1899,4,7/3/2018,LH82/LAMA,Y277,27.82672173,6.094127493,3/14/2018,111
1900,4,7/3/2018,LH82/LAMA,Y278,25.618283,4.896255874,3/14/2018,111
1901,4,7/3/2018,LH82/LAMA,Y279,28.58720488,4.898248902,3/14/2018,111
1902,4,7/3/2018,LH82/LAMA,Y280,32.74976511,4.926462853,3/14/2018,111
1903,4,7/3/2018,LH82/LAMA,Y281,33.48061019,4.892669946,3/14/2018,111
1904,4,7/3/2018,LH82/LAMA,Y282,74.64519931,4.927293763,3/14/2018,111
1905,4,7/3/2018,LH82/LAMA,Y283,32.10483628,4.878875335,3/14/2018,111
1906,4,7/3/2018,LH82/LAMA,Y284,29.84588783,4.909241163,3/14/2018,111
1907,4,7/3/2018,LH82/LAMA,Y285,25.88598738,4.931634383,3/14/2018,111
1908,4,7/3/2018,LH82/LAMA,Y286,27.64719681,4.926354894,3/14/2018,111
1909,4,7/3/2018,LH82/LAMA,Y287,25.27331483,4.935408875,3/14/2018,111
1910,4,7/3/2018,LH82/LAMA,Y288,32.00211351,4.886979358,3/14/2018,111
1911,4,7/3/2018,LH82/LAMA,Y289,27.09573483,4.931854889,3/14/2018,111
1912,4,7/3/2018,LH82/LAMA,Y290,28.33670293,5.417054795,3/14/2018,111
1913,4,7/3/2018,LH82/LAMA,Y291,23.92312131,4.935078489,3/14/2018,111
1914,4,7/3/2018,LH82/LAMA,Y292,33.61323515,4.928047088,3/14/2018,111
1915,4,7/3/2018,LH82/LAMA,Y293,23.50526925,4.908990278,3/14/2018,111
